StudentID,CGPA,Internships,Projects,Workshops_Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,Backlogs,CommunicationScore,TechnicalScore,MockInterviews,GitHub_Repos,CompetitiveCoding,PlacementStatus,PackageLPA
STU1699,7.77,0,1,1,77.2,2.6,1,1,73.3,56.2,0,5.0,51.5,3,0,1,0,0.0
STU1700,7.4,0,3,2,67.5,4.0,1,1,64.7,67.7,0,2.4,62.7,3,2,2,0,0.0
STU1701,7.59,1,3,4,80.5,3.5,1,0,71.4,88.2,1,2.3,72.0,2,3,0,1,13.01
STU1702,7.74,3,0,3,54.4,3.0,1,1,75.3,75.6,0,2.8,18.4,0,3,2,0,0.0
STU1703,7.9,1,2,4,41.3,4.5,1,1,73.3,71.7,0,2.7,65.3,2,6,0,1,12.47
STU1704,8.42,0,1,4,60.0,2.4,1,0,54.3,72.8,0,3.9,51.6,1,3,0,0,0.0
STU1705,7.65,1,2,0,56.5,3.1,1,1,55.9,64.9,0,3.0,90.2,5,3,3,1,14.89
STU1706,6.93,1,0,2,66.8,4.4,1,1,85.0,95.9,0,1.9,100.0,1,3,0,1,12.37
STU1707,7.94,0,2,1,58.4,3.8,0,1,68.3,59.4,1,4.2,58.5,1,0,2,0,0.0
STU1708,9.29,1,2,3,79.1,3.5,1,1,79.0,72.7,0,1.7,34.0,3,8,2,1,13.17
STU1709,7.05,3,3,1,63.7,3.7,1,0,58.9,71.5,0,2.4,67.1,2,1,0,1,12.07
STU1710,6.13,1,3,4,70.3,3.7,1,1,54.3,83.1,1,1.9,61.3,0,2,1,0,0.0
STU1711,8.42,1,4,2,70.4,2.1,0,1,61.9,84.3,1,3.6,100.0,0,1,1,1,14.51
STU1712,7.07,1,1,3,70.9,3.2,1,1,69.3,69.6,1,3.6,95.0,4,3,3,1,12.8
STU1713,4.81,0,1,0,67.6,5.0,1,1,64.0,73.8,0,5.0,80.6,2,7,1,1,11.37
STU1714,8.13,2,4,0,75.7,2.9,0,1,87.5,74.3,0,4.3,54.4,0,1,1,1,13.65
STU1715,6.61,1,1,3,56.1,3.2,1,1,74.2,40.5,0,4.8,77.2,2,3,0,1,11.78
STU1716,7.1,1,5,0,89.0,3.0,0,1,94.2,49.3,1,3.7,69.8,1,0,1,1,12.45
STU1717,7.57,1,4,3,64.5,3.4,1,1,76.9,62.1,0,2.5,69.3,1,5,0,1,11.55
STU1718,7.41,1,2,0,48.3,3.0,1,1,43.0,62.7,0,3.5,37.0,5,4,0,0,0.0
STU1719,7.98,1,5,2,70.8,3.9,0,0,84.7,54.4,1,4.0,84.1,2,4,3,1,12.56
STU1720,6.72,0,0,1,55.2,3.7,0,0,53.9,79.7,1,4.1,66.9,0,3,0,0,0.0
STU1721,7.76,2,2,2,78.0,4.2,1,1,74.8,70.0,0,3.0,63.2,5,7,0,1,13.0
STU1722,6.91,3,3,2,100.0,2.6,0,0,62.7,67.2,2,3.9,54.2,3,3,1,1,14.9
STU1723,8.01,1,2,1,56.2,3.2,1,0,97.7,53.7,2,2.5,50.7,1,4,2,0,0.0
STU1724,7.88,3,4,0,73.0,3.3,1,1,89.3,69.4,0,2.4,70.7,2,4,0,1,14.8
STU1725,6.17,0,0,0,41.7,3.9,1,0,63.1,40.0,2,2.3,33.5,4,4,0,0,0.0
STU1726,8.39,1,2,2,74.8,2.8,0,0,70.5,67.9,0,3.4,79.2,2,2,0,0,0.0
STU1727,6.61,1,2,2,54.7,4.3,1,1,74.9,70.8,1,2.3,46.0,2,3,0,0,0.0
STU1728,8.09,1,3,2,58.6,4.6,1,1,82.4,73.1,2,3.0,27.9,2,1,1,0,0.0
STU1729,7.6,1,1,2,51.5,2.6,0,1,72.3,49.7,0,4.3,97.8,2,3,1,1,13.21
STU1730,9.22,1,2,1,79.0,3.1,0,1,59.7,72.9,0,2.4,49.6,3,4,1,1,12.62
STU1731,6.95,0,4,1,83.1,3.0,0,1,63.4,56.5,2,2.9,52.0,2,1,1,0,0.0
STU1732,6.82,1,1,0,68.4,5.0,1,1,71.9,59.4,0,3.5,85.4,0,4,2,1,12.7
STU1733,7.18,0,4,1,55.0,3.1,0,1,86.8,79.3,0,3.6,98.4,4,6,1,1,10.69
STU1734,6.87,2,2,4,91.8,5.0,0,1,77.1,96.2,0,2.9,37.4,0,3,3,1,13.12
STU1735,8.08,0,3,3,56.7,2.4,1,1,62.7,70.7,2,4.1,47.8,2,2,1,0,0.0
STU1736,5.42,0,3,1,35.6,2.6,1,1,79.8,59.4,3,4.0,49.1,2,6,2,0,0.0
STU1737,6.04,1,1,2,74.9,2.9,1,1,67.4,72.5,0,4.5,81.8,3,4,1,1,10.75
STU1738,6.03,1,2,3,51.4,2.7,1,0,82.7,82.2,2,3.3,94.5,2,1,1,0,0.0
STU1739,8.25,2,4,1,82.8,3.3,0,1,100.0,78.1,0,2.9,45.6,3,3,2,1,12.46
STU1740,9.08,1,2,0,62.3,2.9,1,0,67.7,100.0,3,2.8,90.5,0,4,0,0,0.0
STU1741,7.09,1,5,0,77.1,2.8,0,1,81.6,60.7,0,3.7,52.2,3,4,1,1,10.97
STU1742,7.01,2,2,2,89.0,4.5,1,1,63.1,73.3,0,3.0,71.1,4,4,2,1,13.23
STU1743,7.28,1,1,4,49.9,4.6,1,1,70.7,90.1,0,2.9,42.1,4,4,2,1,12.53
STU1744,8.48,0,2,2,59.5,4.4,0,0,72.4,89.3,0,3.0,62.8,2,5,1,0,0.0
STU1745,6.18,1,5,0,66.9,4.0,1,1,69.7,44.6,0,2.8,63.0,1,3,1,1,11.2
STU1746,7.46,3,2,0,91.1,3.6,1,0,100.0,70.0,1,3.6,59.3,1,5,0,1,14.37
STU1747,8.27,1,4,3,58.1,3.1,0,1,68.3,89.3,0,2.1,71.9,1,10,3,1,12.49
STU1748,7.75,0,4,3,59.1,2.6,1,1,79.0,100.0,3,3.7,46.9,2,3,0,0,0.0
STU1749,7.41,0,2,2,75.2,3.8,1,0,48.8,79.1,1,4.0,49.1,1,5,2,1,12.52
STU1750,8.3,0,0,2,59.3,2.4,1,1,77.2,65.2,1,2.8,72.9,5,2,0,0,0.0
STU1751,4.23,1,3,0,70.3,2.6,1,0,85.7,56.9,0,5.0,89.2,4,2,0,1,11.7
STU1752,7.95,1,2,3,44.7,4.5,1,1,65.7,98.8,2,3.4,64.6,0,7,0,0,0.0
STU1753,6.48,0,3,3,100.0,5.0,0,0,41.9,79.5,1,1.9,74.1,2,0,1,0,0.0
STU1754,5.19,3,2,1,47.8,3.9,0,0,71.5,59.0,2,3.1,78.6,3,2,0,0,0.0
STU1755,7.76,2,2,2,63.2,4.5,1,0,72.2,67.4,3,3.5,79.9,1,3,0,0,0.0
STU1756,8.71,1,3,1,67.5,3.3,0,0,80.7,74.0,0,3.8,47.8,2,3,0,1,13.42
STU1757,7.05,2,2,0,96.7,2.3,1,1,96.1,77.1,0,3.2,51.0,2,4,0,1,14.25
STU1758,8.25,0,2,1,48.1,4.1,0,1,67.4,58.3,2,2.4,52.6,1,2,0,0,0.0
STU1759,8.97,1,2,0,97.8,4.0,0,1,61.7,62.0,2,2.4,99.7,3,1,0,1,15.58
STU1760,8.65,1,2,1,79.4,3.6,0,0,58.0,48.5,0,2.8,74.1,5,3,2,1,13.49
STU1761,9.0,2,2,1,74.3,3.3,1,1,74.4,83.5,0,2.9,73.3,2,4,1,1,15.21
STU1762,8.02,2,4,2,53.2,4.4,1,1,77.8,65.6,1,2.3,71.6,2,4,1,1,12.71
STU1763,7.28,0,2,1,76.6,2.6,0,1,65.5,76.1,0,2.7,41.2,1,4,3,0,0.0
STU1764,5.44,3,2,1,57.1,2.8,1,1,81.3,88.5,0,4.0,99.9,4,4,1,1,13.22
STU1765,6.93,0,3,0,87.0,2.6,0,1,77.6,72.9,0,5.0,73.6,4,2,3,1,13.79
STU1766,6.27,2,1,2,53.4,3.6,1,0,72.5,68.5,0,4.1,78.0,1,5,0,0,0.0
STU1767,9.59,3,1,1,66.3,2.5,0,1,61.2,72.5,0,4.6,33.2,4,1,1,1,13.91
STU1768,7.01,0,4,1,59.7,2.9,1,1,66.2,70.8,3,4.3,79.0,1,2,0,0,0.0
STU1769,7.34,2,3,3,53.2,2.9,1,1,42.8,86.2,2,4.2,58.6,0,5,1,0,0.0
STU1770,7.81,0,2,2,79.1,3.3,1,0,74.8,74.0,3,3.1,41.2,3,2,1,0,0.0
STU1771,7.25,1,3,3,76.0,2.2,0,0,72.3,62.9,2,3.5,47.8,2,3,0,0,0.0
STU1772,9.06,1,0,1,86.1,3.6,1,1,74.3,83.6,0,3.0,42.2,2,3,2,1,13.38
STU1773,6.52,1,3,0,41.3,4.6,1,0,78.1,86.0,2,3.2,41.9,3,4,1,0,0.0
STU1774,7.41,3,2,2,84.0,3.6,1,0,76.6,52.6,3,3.5,66.1,0,3,0,0,0.0
STU1775,6.38,1,2,1,100.0,4.9,0,1,70.7,89.9,3,4.1,58.0,1,10,1,1,12.13
STU1776,5.75,1,2,1,61.2,4.7,0,1,72.6,74.7,1,3.8,71.0,2,3,2,1,11.65
STU1777,6.53,2,0,0,96.4,4.2,1,1,55.1,73.7,0,3.2,95.2,1,4,0,1,14.06
STU1778,7.16,3,1,3,64.1,3.6,0,0,65.0,83.1,0,3.5,62.7,0,6,0,0,0.0
STU1779,6.73,0,5,0,47.4,3.5,0,1,72.6,62.6,0,3.8,24.6,0,4,2,0,0.0
STU1780,6.44,3,2,4,63.4,4.2,0,0,63.2,82.4,3,4.0,60.6,4,4,3,1,12.55
STU1781,5.65,0,2,3,83.7,3.1,1,1,82.3,65.1,0,2.0,86.5,4,4,0,1,12.66
STU1782,7.11,2,0,1,55.4,1.8,0,1,64.1,50.8,2,2.4,63.5,1,3,3,0,0.0
STU1783,5.54,0,0,2,59.0,3.9,1,1,74.6,57.0,0,4.5,92.5,1,5,0,0,0.0
STU1784,8.04,0,3,2,76.9,2.5,1,1,73.4,77.4,1,3.3,73.2,3,1,3,1,12.52
STU1785,7.29,1,2,3,68.0,2.6,0,1,81.0,57.7,0,3.0,31.9,5,6,1,1,10.05
STU1786,5.6,1,2,1,76.8,3.5,1,0,82.8,90.9,0,3.1,67.0,1,4,2,1,13.45
STU1787,6.86,1,1,3,71.6,3.4,0,0,80.3,85.5,0,3.1,70.3,4,6,2,1,13.07
STU1788,6.37,0,3,1,75.2,2.2,1,0,46.7,87.3,1,3.9,84.4,2,0,0,0,0.0
STU1789,7.55,1,1,4,61.5,3.6,1,0,86.3,71.6,0,2.3,97.8,5,6,0,1,14.42
STU1790,8.67,3,1,1,71.5,4.4,1,1,90.3,73.4,1,3.4,81.3,0,1,1,1,15.2
STU1791,5.14,1,2,1,54.1,2.5,0,0,66.2,54.5,0,3.6,72.9,5,5,0,0,0.0
STU1792,7.33,0,1,3,87.3,4.6,1,1,74.8,82.9,2,3.8,77.2,2,3,1,1,13.07
STU1793,7.02,1,1,3,58.5,2.1,1,1,61.3,74.9,0,3.6,62.0,5,4,3,1,11.37
STU1794,7.94,0,3,2,84.9,5.0,1,1,48.6,77.4,1,3.9,38.7,2,4,0,1,11.92
STU1795,7.43,2,3,0,64.5,3.1,1,1,63.1,91.9,0,2.9,65.7,2,2,1,1,12.0
STU1796,6.37,2,4,1,71.0,3.6,0,0,65.5,62.1,1,2.5,71.6,4,4,0,0,0.0
STU1797,6.85,1,2,4,60.6,1.8,1,1,67.7,68.4,0,5.0,43.3,3,2,1,1,12.05
STU1798,6.32,1,0,3,52.8,3.4,0,1,60.5,74.2,1,3.1,88.9,3,4,0,0,0.0
STU1799,8.38,2,1,3,41.8,3.7,0,0,63.2,57.8,3,3.2,83.1,2,5,0,0,0.0
STU1800,7.22,1,5,0,52.2,3.4,1,1,71.9,67.6,0,4.0,40.3,3,1,2,1,10.31
STU1801,9.29,2,2,1,63.1,3.0,1,1,62.8,76.4,0,4.9,89.6,5,4,2,1,14.46
STU1802,7.13,1,3,2,71.2,2.6,1,1,78.5,65.8,1,2.9,59.5,0,4,2,1,11.06
STU1803,6.42,2,0,3,83.2,4.5,0,1,80.2,87.0,1,2.5,51.0,2,2,2,1,12.81
STU1804,5.53,1,2,0,61.3,3.5,0,1,100.0,50.4,0,2.2,84.4,4,8,1,1,12.56
STU1805,5.22,1,0,3,54.8,4.9,1,1,85.5,84.6,0,4.9,64.1,3,4,2,1,12.64
STU1806,5.46,3,2,2,46.4,3.0,1,0,74.9,78.6,0,2.4,99.2,4,2,0,1,11.73
STU1807,7.49,1,4,0,75.2,3.1,0,1,64.6,62.6,0,3.4,49.6,4,1,0,1,13.21
STU1808,7.76,1,5,1,88.7,4.2,1,1,75.5,58.0,0,2.5,33.8,3,4,0,1,12.15
STU1809,5.46,0,2,1,87.0,2.0,0,1,75.9,43.0,2,2.0,60.0,3,3,0,0,0.0
STU1810,8.18,1,2,2,78.6,2.4,1,1,65.8,59.7,0,3.1,79.2,5,2,0,1,13.02
STU1811,6.67,1,4,0,77.6,4.5,1,1,81.4,83.6,0,2.5,48.3,4,0,0,1,12.17
STU1812,7.36,0,3,0,93.5,2.4,1,1,55.2,69.3,2,2.7,41.1,4,4,1,0,0.0
STU1813,8.97,0,0,3,73.0,1.9,0,1,69.1,85.1,0,5.0,69.1,0,4,0,0,0.0
STU1814,8.19,1,2,0,77.7,5.0,1,1,78.7,61.9,1,3.8,38.7,1,1,2,1,12.33
STU1815,6.9,2,1,1,63.2,2.2,1,0,68.5,79.2,2,4.3,70.5,2,4,1,0,0.0
STU1816,6.22,1,2,1,47.6,3.7,1,1,69.5,60.7,0,4.2,58.9,3,8,3,1,10.25
STU1817,4.83,0,2,2,57.7,3.6,1,1,70.3,57.4,0,3.3,73.9,1,9,0,1,8.48
STU1818,6.41,1,2,3,67.9,1.0,0,1,62.0,68.6,3,3.0,40.1,0,6,1,0,0.0
STU1819,6.97,0,2,1,68.9,3.3,1,0,86.1,61.4,3,3.6,88.4,1,5,1,0,0.0
STU1820,6.11,1,1,3,96.9,3.9,0,1,59.8,49.9,0,3.6,61.7,3,2,3,1,12.26
STU1821,7.06,0,2,2,69.2,3.8,1,1,75.8,67.6,0,2.9,78.7,4,2,0,0,0.0
STU1822,7.28,0,4,0,85.7,4.3,0,1,77.0,71.4,0,3.5,82.3,4,3,0,1,14.38
STU1823,6.95,0,3,0,61.5,3.2,1,0,60.6,86.5,0,2.7,44.2,2,4,0,0,0.0
STU1824,6.48,1,2,1,63.3,4.1,0,1,72.9,82.2,0,3.2,80.9,2,6,0,1,13.41
STU1825,7.39,0,4,1,48.1,2.9,0,0,61.1,85.9,1,3.1,39.3,2,2,1,0,0.0
STU1826,7.69,1,4,2,56.9,2.2,0,1,88.7,79.4,2,2.2,40.3,2,3,2,0,0.0
STU1827,6.0,1,1,2,75.9,2.3,1,0,58.3,74.3,0,1.2,100.0,3,4,0,0,0.0
STU1828,8.75,1,0,1,68.1,2.2,1,0,64.2,54.0,2,2.5,85.0,2,3,0,0,0.0
STU1829,7.09,1,3,0,82.1,4.4,1,0,57.3,71.9,0,5.0,100.0,0,3,0,1,13.68
STU1830,7.22,2,4,1,70.7,2.1,0,0,55.7,77.8,0,3.1,58.3,2,2,0,0,0.0
STU1831,7.98,0,5,2,62.7,3.7,1,0,91.1,88.9,0,4.1,66.8,1,9,3,1,13.57
STU1832,7.46,1,4,1,100.0,3.3,1,1,78.5,78.9,0,1.4,74.5,0,3,2,1,14.71
STU1833,8.25,0,3,2,66.6,3.4,0,1,73.7,86.1,0,2.4,64.8,2,4,0,1,11.6
STU1834,7.52,0,2,0,85.4,4.7,1,1,64.1,56.6,2,2.1,51.6,1,2,0,0,0.0
STU1835,6.53,1,0,2,62.0,3.1,1,1,82.9,65.8,0,3.2,48.9,2,4,3,0,0.0
STU1836,7.6,1,1,3,78.6,4.1,0,1,62.1,75.6,1,5.0,68.8,1,2,0,1,12.08
STU1837,5.94,2,2,1,81.9,3.5,0,1,81.5,85.1,0,3.8,45.8,3,2,1,1,12.22
STU1838,7.32,1,3,1,71.1,3.4,1,0,61.5,68.1,0,5.0,45.3,5,2,3,1,11.14
STU1839,7.16,3,2,4,32.7,5.0,0,0,64.3,68.9,0,3.2,72.1,2,0,1,1,10.95
STU1840,6.97,0,3,1,68.3,2.2,1,1,81.1,78.9,2,4.7,63.3,3,4,0,0,0.0
STU1841,7.06,0,1,2,86.5,4.7,1,1,82.4,55.4,0,5.0,81.9,4,3,0,1,13.48
STU1842,5.13,0,2,0,75.9,4.1,1,0,79.2,90.9,1,3.3,57.4,2,6,3,0,0.0
STU1843,6.6,0,0,2,74.7,3.1,1,0,59.4,58.6,2,2.9,54.5,1,0,0,0,0.0
STU1844,7.3,1,2,0,42.2,5.0,0,0,66.6,45.1,1,2.1,72.6,1,0,0,0,0.0
STU1845,7.38,1,3,4,57.2,1.8,1,1,73.9,70.1,0,3.1,50.4,2,6,2,1,12.44
STU1846,6.07,0,3,2,74.2,3.0,0,0,61.8,92.1,1,3.5,53.2,3,1,2,0,0.0
STU1847,8.59,3,5,3,74.2,2.4,1,1,88.5,77.6,0,5.0,53.9,0,0,1,1,14.29
STU1848,6.25,2,1,2,86.2,3.9,1,1,43.2,79.8,1,2.2,61.2,4,2,0,1,13.14
STU1849,8.27,0,2,2,65.8,2.5,1,1,62.7,70.5,0,3.5,96.9,0,6,1,1,13.38
STU1850,7.67,0,2,1,74.1,3.9,1,0,65.9,68.0,0,1.7,40.2,4,5,0,0,0.0
STU1851,6.49,0,2,3,68.2,3.3,1,0,40.0,49.9,0,3.0,88.3,5,3,0,0,0.0
STU1852,9.15,0,4,4,53.2,3.1,0,1,55.2,40.6,0,3.7,78.3,5,4,2,1,13.29
STU1853,5.89,0,3,1,34.2,3.8,1,1,79.5,72.6,0,3.9,93.2,4,4,0,0,0.0
STU1854,8.21,1,4,4,74.5,3.3,0,1,72.4,87.1,2,4.0,100.0,0,7,0,1,15.55
STU1855,8.3,0,1,2,70.6,2.5,1,1,90.9,74.5,2,3.8,90.8,3,1,0,0,0.0
STU1856,6.46,1,4,2,58.7,5.0,0,1,90.5,78.1,0,4.0,81.7,1,5,1,1,12.09
STU1857,8.73,3,0,1,43.7,3.1,1,1,77.2,90.6,0,3.4,41.4,4,2,2,1,13.55
STU1858,6.92,1,4,1,77.4,1.5,0,1,75.8,74.3,0,2.4,43.6,1,3,2,1,12.23
STU1859,7.52,3,2,0,64.0,2.7,1,1,72.8,68.4,0,1.6,71.5,1,2,1,1,14.79
STU1860,7.49,0,2,1,76.4,2.4,1,0,40.1,59.4,3,2.9,34.4,4,5,1,0,0.0
STU1861,7.05,1,2,2,96.0,4.2,1,0,55.3,96.3,1,3.3,76.1,0,4,1,1,15.21
STU1862,8.09,1,4,1,35.9,3.8,0,0,73.2,76.8,0,4.6,26.6,1,4,0,0,0.0
STU1863,8.07,0,0,1,57.5,3.9,1,0,79.4,57.7,0,3.3,85.7,2,4,0,0,0.0
STU1864,5.28,0,2,4,64.9,3.2,0,1,75.5,54.8,1,3.2,59.2,3,4,1,0,0.0
STU1865,8.63,1,4,1,89.8,3.2,1,0,61.3,86.3,1,3.8,67.3,3,5,0,1,13.41
STU1866,5.37,1,2,1,43.5,3.2,0,1,83.2,56.5,0,3.1,51.5,3,2,0,0,0.0
STU1867,8.34,1,1,0,97.0,3.4,1,1,89.8,94.1,0,4.2,30.8,4,3,1,1,12.99
STU1868,8.44,1,2,0,70.0,4.3,0,0,83.3,40.0,0,5.0,87.2,0,2,1,0,0.0
STU1869,6.0,1,2,3,66.6,3.8,1,1,83.9,88.5,0,5.0,89.0,2,3,1,1,12.47
STU1870,6.75,0,4,2,65.0,4.0,1,0,65.3,76.3,0,3.5,58.7,3,5,2,0,0.0
STU1871,5.98,1,3,3,61.5,3.9,0,0,84.9,71.5,0,3.7,76.9,3,4,1,1,10.96
STU1872,6.96,0,2,0,83.7,4.3,1,1,73.7,67.7,2,4.9,58.0,2,5,3,1,12.45
STU1873,6.86,0,5,2,52.0,3.8,1,1,78.1,94.6,0,3.3,70.2,0,3,0,0,0.0
STU1874,8.06,3,2,1,73.2,3.8,0,1,76.4,79.2,2,4.0,78.7,0,4,1,1,15.7
STU1875,8.64,1,0,1,62.2,4.6,1,0,70.5,58.3,0,2.3,75.0,0,3,0,0,0.0
STU1876,8.74,2,1,0,56.6,2.9,1,1,61.7,47.7,0,3.1,89.1,1,8,0,1,14.76
STU1877,6.58,1,2,0,100.0,2.7,0,0,71.0,72.3,0,4.5,74.3,0,3,2,0,0.0
STU1878,6.97,1,1,1,74.3,2.4,1,0,83.8,70.0,0,2.7,65.5,2,4,0,1,12.14
STU1879,5.35,0,4,0,77.2,3.7,0,1,66.7,50.2,3,3.3,51.3,1,5,0,0,0.0
STU1880,6.31,0,3,4,85.1,1.8,0,0,82.7,69.3,0,1.9,56.4,3,7,1,1,12.83
STU1881,8.26,0,1,1,46.7,3.9,1,1,80.8,62.5,0,5.0,79.6,4,3,0,1,11.43
STU1882,8.98,2,2,0,94.3,3.4,1,1,68.4,70.1,3,4.6,38.0,2,3,1,1,13.98
STU1883,5.84,1,3,0,30.4,4.5,1,1,88.7,79.4,0,3.6,84.9,2,3,0,0,0.0
STU1884,6.55,1,4,2,56.5,2.9,1,0,67.7,89.4,0,3.9,59.9,5,3,0,1,11.45
STU1885,7.17,1,4,0,61.1,3.3,1,1,90.1,81.8,0,3.8,50.3,2,4,2,1,12.52
STU1886,7.51,3,2,3,76.7,4.5,1,1,77.2,60.6,0,4.7,45.2,5,7,1,1,13.43
STU1887,6.31,0,3,4,71.3,4.7,0,1,71.8,74.8,0,2.9,77.1,0,1,1,1,11.85
STU1888,7.67,0,2,1,65.5,2.9,1,0,61.3,70.8,0,4.1,64.7,4,4,1,1,12.98
STU1889,6.68,1,2,1,67.8,3.7,1,1,70.9,52.7,2,4.4,93.6,2,6,2,1,13.51
STU1890,7.18,2,1,0,53.3,3.8,0,1,69.6,75.2,2,4.6,42.3,0,1,2,0,0.0
STU1891,7.8,3,1,2,45.5,3.8,1,0,56.9,94.1,0,1.3,54.6,5,3,0,1,11.72
STU1892,7.21,0,2,1,78.9,3.3,0,0,69.4,70.4,0,2.8,63.3,5,6,0,1,11.72
STU1893,6.72,2,1,1,78.4,4.7,1,1,62.4,49.3,0,2.4,51.5,2,7,0,1,12.67
STU1894,7.08,2,0,1,91.8,1.8,1,1,79.0,70.4,0,3.5,65.1,5,4,0,1,12.88
STU1895,7.1,0,3,2,56.1,3.1,1,1,87.7,54.2,0,1.5,70.8,0,0,0,0,0.0
STU1896,6.79,1,0,1,78.4,3.9,0,0,57.3,81.2,2,1.5,73.7,3,1,0,0,0.0
STU1897,6.92,1,2,0,63.7,3.9,1,1,92.5,76.8,1,5.0,92.1,1,4,2,1,10.93
STU1898,8.96,3,2,2,85.9,4.7,0,1,70.5,67.8,0,4.0,41.5,1,1,1,1,13.43
STU1899,7.82,0,5,2,83.3,4.6,1,1,60.3,65.7,1,3.5,71.1,3,1,0,1,10.85
STU1900,6.87,2,2,3,71.2,3.2,1,0,81.1,67.2,0,3.7,53.4,2,5,1,1,12.3
STU1901,7.97,1,0,0,62.9,4.7,1,1,66.6,70.1,0,3.5,72.7,0,5,2,1,13.84
STU1902,6.83,2,2,3,82.4,2.9,1,0,71.0,60.0,0,4.3,72.8,2,6,0,1,12.07
STU1903,8.49,1,4,2,77.7,4.3,1,1,67.1,52.0,0,2.8,47.2,1,1,1,1,12.06
STU1904,7.61,1,5,0,57.7,5.0,0,1,62.2,84.8,1,3.6,48.8,3,2,0,1,11.71
STU1905,7.08,2,2,2,48.1,4.6,0,1,80.7,65.0,0,3.6,74.2,1,6,1,1,11.55
STU1906,7.69,2,2,1,63.7,3.6,1,1,68.6,72.2,0,2.4,65.4,4,5,0,1,12.27
STU1907,5.47,2,4,4,90.7,3.2,1,1,54.8,73.7,3,4.6,61.0,1,5,1,1,13.17
STU1908,5.96,0,1,0,85.2,2.1,0,0,78.6,74.2,0,3.0,76.8,2,9,1,1,11.89
STU1909,5.89,1,3,2,51.3,3.8,1,1,57.5,54.7,0,4.4,78.2,1,6,1,1,10.24
STU1910,7.36,0,2,1,50.5,2.5,1,0,58.2,48.2,0,3.5,55.5,3,4,1,0,0.0
STU1911,9.11,1,0,4,87.1,2.8,0,0,86.3,62.3,0,5.0,49.7,0,3,1,1,15.71
STU1912,9.65,1,2,1,51.0,2.4,1,1,57.6,75.1,3,2.4,42.3,2,4,0,0,0.0
STU1913,7.9,1,1,4,75.6,3.1,1,1,44.2,60.5,0,2.4,65.6,1,4,1,0,0.0
STU1914,7.75,1,3,4,58.8,3.5,0,1,79.5,65.4,3,2.5,39.4,4,3,2,0,0.0
STU1915,5.22,3,4,1,92.3,3.7,0,1,68.4,97.7,0,3.5,66.8,0,5,2,1,12.94
STU1916,6.6,0,1,3,56.4,3.0,1,1,69.4,46.0,0,4.9,86.9,4,1,3,1,12.23
STU1917,6.33,1,4,4,85.2,4.5,1,0,68.2,60.2,0,4.9,58.6,1,5,0,1,11.78
STU1918,6.52,1,0,1,70.8,3.3,1,0,74.8,94.7,1,1.2,55.3,0,0,0,0,0.0
STU1919,7.02,0,2,1,71.8,2.8,0,1,63.0,69.4,0,3.6,100.0,1,3,1,1,13.45
STU1920,6.68,0,0,2,38.4,3.7,1,0,89.7,60.8,2,1.0,92.2,0,6,0,0,0.0
STU1921,5.02,3,4,1,35.0,5.0,1,1,54.3,85.2,0,4.2,51.2,2,1,0,0,0.0
STU1922,8.02,2,3,0,64.7,3.8,1,1,77.3,70.7,0,4.5,67.5,5,4,1,1,14.41
STU1923,6.02,3,3,1,71.7,3.2,1,1,79.7,65.5,0,3.4,70.9,0,2,0,1,12.86
STU1924,7.46,3,4,1,51.1,2.1,0,1,62.9,72.5,1,3.5,68.7,2,6,0,1,12.58
STU1925,9.48,0,3,1,51.7,3.3,1,0,59.7,61.4,0,3.5,97.7,2,6,3,1,12.14
STU1926,6.19,1,5,0,76.4,3.7,0,1,84.2,56.8,0,2.7,66.6,1,7,0,1,12.33
STU1927,4.42,1,3,3,76.4,3.2,0,0,60.1,68.5,0,3.8,69.3,1,6,0,0,0.0
STU1928,6.89,1,4,2,65.9,2.0,1,1,64.7,56.9,1,3.2,77.4,4,5,0,1,12.35
STU1929,8.41,1,2,0,79.7,2.7,1,0,82.6,70.1,1,4.3,86.4,0,2,2,1,13.7
STU1930,9.35,1,1,2,50.4,4.8,1,1,72.4,74.6,1,3.3,81.9,3,3,2,1,14.58
STU1931,5.85,1,2,2,62.7,4.8,1,1,50.4,81.1,0,2.6,74.7,1,3,0,1,12.26
STU1932,7.75,1,1,4,92.7,2.7,0,1,93.0,84.7,3,1.9,36.9,2,4,0,0,0.0
STU1933,6.69,0,2,0,69.0,4.1,0,1,65.6,64.7,2,1.6,56.2,2,5,2,0,0.0
STU1934,7.08,1,2,1,69.9,2.4,0,1,67.2,76.5,0,4.6,79.7,1,2,0,0,0.0
STU1935,10.0,1,3,4,100.0,4.8,1,1,75.1,76.4,0,3.0,69.5,0,1,3,1,16.55
STU1936,5.55,1,0,4,47.0,3.7,1,1,79.5,74.3,0,3.7,79.9,0,3,1,0,0.0
STU1937,7.48,0,1,2,79.9,4.4,0,1,95.5,63.8,0,5.0,99.0,1,2,0,1,13.2
STU1938,7.71,2,2,3,93.0,2.0,1,1,52.1,56.6,2,2.9,43.8,4,4,2,1,13.26
STU1939,8.39,0,5,0,63.1,4.1,0,1,81.9,76.5,1,2.8,85.5,0,4,0,1,13.11
STU1940,7.31,1,2,2,80.9,3.5,1,1,80.9,47.8,2,3.3,59.1,3,5,0,0,0.0
STU1941,7.54,2,2,1,53.3,4.3,1,0,70.4,66.5,0,3.4,81.8,1,1,0,1,12.98
